0,0.025,2519.00000,235,0.36246,0.99860,0.99644,0.00140,0.36373,940,491,1376,1141,2,0,7,2,1
1,0.025,2517.00000,243,0.36278,1.00000,0.99644,0.00000,0.36423,942,491,1380,1137,0,0,3,6,1
2,0.050,2513.00000,227,0.36287,0.99721,0.99327,0.00279,0.36524,938,491,1368,1141,4,0,15,2,1
3,0.050,2508.00000,248,0.36347,0.99860,0.99208,0.00140,0.36651,940,491,1377,1129,2,0,6,14,1
4,0.050,2507.00000,249,0.36357,0.99860,0.99169,0.00140,0.36676,940,491,1377,1128,2,0,6,15,1
5,0.050,2505.00000,251,0.36375,0.99860,0.99089,0.00140,0.36726,941,490,1377,1126,1,1,6,17,1
6,0.050,2504.00000,252,0.36384,0.99860,0.99050,0.00140,0.36752,941,490,1377,1125,1,1,6,18,1
7,0.050,2497.00000,257,0.36435,0.99721,0.98694,0.00279,0.36929,940,489,1375,1118,2,2,8,25,1
8,0.050,2488.00000,266,0.36506,0.99581,0.98258,0.00419,0.37156,940,487,1374,1108,2,4,9,35,1
9,0.050,2479.00000,269,0.36590,0.99581,0.97902,0.00419,0.37383,940,487,1371,1102,2,4,12,41,1
10,0.050,2474.00000,270,0.36637,0.99581,0.97704,0.00419,0.37509,940,487,1369,1099,2,4,14,44,1
11,0.050,2472.00000,273,0.36649,0.99512,0.97585,0.00488,0.37560,939,487,1369,1096,3,4,14,47,1
12,0.050,2468.00000,275,0.36686,0.99512,0.97427,0.00488,0.37661,939,487,1368,1093,3,4,15,50,1
13,0.050,2467.00000,277,0.36689,0.99442,0.97348,0.00558,0.37686,939,486,1368,1091,3,5,15,52,1
14,0.050,2465.00000,279,0.36708,0.99442,0.97268,0.00558,0.37737,939,486,1368,1089,3,5,15,54,1
15,0.050,2459.00000,285,0.36765,0.99442,0.97031,0.00558,0.37888,939,486,1368,1083,3,5,15,60,1
16,0.050,2440.00000,297,0.36925,0.99232,0.96160,0.00768,0.38368,939,483,1363,1066,3,8,20,77,1
17,0.075,2503.00000,224,0.36373,0.99651,0.98892,0.00349,0.36777,938,490,1361,1137,4,1,22,6,1
18,0.075,2497.00000,255,0.36435,0.99721,0.98694,0.00279,0.36929,939,490,1374,1119,3,1,9,24,1
19,0.075,2494.00000,260,0.36450,0.99581,0.98496,0.00419,0.37004,938,489,1374,1114,4,2,9,29,1
20,0.075,2488.00000,264,0.36492,0.99442,0.98179,0.00558,0.37156,938,487,1372,1108,4,4,11,35,1
21,0.075,2487.00000,265,0.36501,0.99442,0.98139,0.00558,0.37181,938,487,1372,1107,4,4,11,36,1
22,0.075,2486.00000,266,0.36510,0.99442,0.98100,0.00558,0.37206,938,487,1372,1106,4,4,11,37,1
23,0.075,2474.00000,272,0.36609,0.99302,0.97546,0.00698,0.37509,937,486,1368,1096,5,5,15,47,1
24,0.075,2473.00000,273,0.36619,0.99302,0.97506,0.00698,0.37535,937,486,1368,1095,5,5,15,48,1
25,0.075,2465.00000,278,0.36687,0.99232,0.97150,0.00768,0.37737,937,485,1366,1088,5,6,17,55,1
26,0.075,2463.00000,280,0.36706,0.99232,0.97070,0.00768,0.37787,937,485,1366,1086,5,6,17,57,1
27,0.075,2456.00000,286,0.36766,0.99163,0.96754,0.00837,0.37964,937,484,1365,1079,5,7,18,64,1
28,0.075,2421.00000,301,0.37075,0.98883,0.95210,0.01117,0.38848,936,481,1353,1052,6,10,30,91,1
29,0.075,2394.00000,313,0.37319,0.98674,0.94022,0.01326,0.39530,935,479,1344,1031,7,12,39,112,1
30,0.075,2380.00000,319,0.37444,0.98535,0.93389,0.01465,0.39884,935,477,1339,1020,7,14,44,123,1
31,0.075,2332.00000,358,0.37881,0.98046,0.91211,0.01954,0.41096,933,472,1331,973,9,19,52,170,1
32,0.100,2490.00000,251,0.36466,0.99372,0.98219,0.00628,0.37105,938,486,1366,1115,4,5,17,28,1
33,0.100,2482.00000,257,0.36541,0.99372,0.97902,0.00628,0.37307,938,486,1365,1108,4,5,18,35,1
34,0.100,2479.00000,260,0.36569,0.99372,0.97783,0.00628,0.37383,938,486,1365,1105,4,5,18,38,1
35,0.100,2476.00000,263,0.36597,0.99372,0.97664,0.00628,0.37459,938,486,1365,1102,4,5,18,41,1
36,0.100,2467.00000,271,0.36662,0.99163,0.97189,0.00837,0.37686,937,484,1363,1092,5,7,20,51,1
37,0.100,2419.00000,299,0.37108,0.99023,0.95210,0.00977,0.38899,937,482,1352,1053,5,9,31,90,1
38,0.100,2391.00000,312,0.37335,0.98535,0.93824,0.01465,0.39606,934,478,1341,1029,8,13,42,114,1
39,0.100,2382.00000,318,0.37430,0.98604,0.93508,0.01396,0.39833,935,478,1340,1022,7,13,43,121,1
40,0.100,2382.00000,321,0.37397,0.98255,0.93310,0.01745,0.39833,933,475,1339,1018,9,16,44,125,1
41,0.100,2368.00000,328,0.37530,0.98186,0.92716,0.01814,0.40187,933,474,1335,1007,9,17,48,136,1
